0.0088034084308295	0.00378153408023781	0.00357770876399966	0.00207364413533277	0.000894427190999916	0.000707106781186548	0.00700000000000001
0.000707106781186548	0.000836660026534076	0.000707106781186548	0.000707106781186548	0.000894427190999916	0.000894427190999916	0.00384707681233427
0.000707106781186548	0.000707106781186548	0.000836660026534076	0.000894427190999916	0.000547722557505166	0.000547722557505166	0.00353553390593274
0.000447213595499958	0.000894427190999916	0.000836660026534076	0.000894427190999916	0.000447213595499958	0.000547722557505166	0.00303315017762062
0.000707106781186548	0.000894427190999916	0.000894427190999916	0.000547722557505166	0.000547722557505166	0.000894427190999916	0.00346410161513776
0.0162265215003093	0.0681703747972681	0.0658050150064568	0.0404190549122564	0.00364691650576209	0.00194935886896179	0.0173407035612746
0.00109544511501033	0.00148323969741913	0.00130384048104053	0.000894427190999916	0.000836660026534076	0.000707106781186548	0.00336154726279433
0.00244948974278318	0.00240831891575846	0.00109544511501033	0.00167332005306815	0.000707106781186548	0.00122474487139159	0.00514781507049351
0.030152943471575	0.0213002347404905	0.0257740179250345	0.0301778064146485	0.00616441400296898	0.00279284800875379	0.0184255257726883
0.00114017542509914	0.00114017542509914	0.000836660026534076	0.00148323969741913	0.000447213595499958	0.000836660026534076	0.00432434966208793
0.000836660026534076	0.000707106781186548	0.00122474487139159	0.00109544511501033	0.000894427190999916	0.000894427190999916	0.00477493455452533
0.000836660026534076	0.000894427190999916	0.00109544511501033	0.000894427190999916	0.000447213595499958	0.000447213595499958	0.00408656334834051
0.003	0.00270185121722126	0.00234520787991171	0.00378153408023781	0.000447213595499958	0.00192353840616713	0.004
0.0535630469633683	0.359338698166507	0.338418084623148	0.193421818831279	0.00433589667773576	0.00661059755241536	0.000447213595499958
0.367310223108478	0.265548488980826	0.280159418902881	0.14575596042701	0.00664830805543786	0.00313049516849971	0.0430894418622474
0.355544371351875	0.256087485051496	0.273550178212335	0.143334224803429	0.00884872872225158	0.00250998007960223	0.0485829188089806
0.0234136712200372	0.0285359422483296	0.0451364597636988	0.0478194521089483	0.00558569601750758	0.109113702164302	0.00327108544675923
0.436372318095454	0.00320936130717624	0.00178885438199983	0.522885264661379	0.00134164078649987	0.525328659031658	0.000836660026534076
0.437491485631435	0.00723187389270582	0.00230217288664427	0.521679307621071	0.00550454357780915	0.528333890641136	0.00151657508881031
0.0260998084284157	0.0444668415788664	0.0261667728235639	0.0386781592116274	0.10742578833781	0.202889871605263	0.0162080227048212
0.337891698625462	0.415558058518903	0.00384707681233427	0.519850266903846	0.383065660168071	0.0495358456069945	0.00651920240520265
0.00130384048104053	0.00723187389270582	0.00823407554009556	0.00187082869338697	0.00698569967862919	0.0238369461131244	0.0016431676725155
0.00637965516309463	0.00726636084983398	0.00820365772079747	0.00565685424949238	0.00234520787991171	0.0287262945748316	0.00130384048104053
0.338773523168503	0.419399809251268	0.00637965516309463	0.527113175703283	0.398145450809123	0.0500929136704983	0.00151657508881031
0.0164103625797848	0.0272525228189979	0.013076696830622	0.0241722981944208	0.00387298334620742	0.0487360236375517	0.00109544511501033
0.438160586999789	0.00578791845139511	0.0034928498393146	0.527778362572775	0.00158113883008419	0.531674054285142	0.000836660026534076
0.430902773256334	0.00367423461417477	0.00114017542509914	0.524777286093825	0.00219089023002066	0.526211744452744	0.000547722557505166
0.00268328157299975	0.0018165902124585	0.00130384048104053	0.0366305883108639	0.00415932686861708	0.0398722961465727	0.00114017542509914
0.00773304597167248	0.00461519230368573	0.004	0.0400337357737196	0.00540370243444252	0.045169680096277	0.000894427190999916
0.231116853561137	0.0254204641971778	0.0208973682553569	0.291912315601792	0.00427784992724149	0.318959715324679	0.00158113883008419
0.335688546125721	0.250379312244442	0.319304713400852	0.176126942856566	0.0148054044186574	0.00151657508881031	0.00597494769851586
0.216428510136719	0.151273593201193	0.280927570736658	0.204090176147702	0.0249038149687954	0.00187082869338697	0.0104067285925982
0.122687815205912	0.05482973645751	0.127668711907029	0.101694149290901	0.166529877199258	0.046160589251005	0.00109544511501033
0.0240769599409892	0.00591607978309962	0.366606328368729	0.173146469787865	0.411206395864656	0.00661059755241536	0.000447213595499958
0.0231451938855565	0.0101833196944808	0.403838210178284	0.0818614683474466	0.418001435404234	0.00114017542509914	0.000707106781186548
0.0327459921211742	0.0573733387559065	0.241243030987426	0.0566727447720683	0.335865746988287	0.0327597313786301	0.00114017542509914
0.0106630202100531	0.00148323969741913	0.380035787788466	0.145599793955898	0.414363608440703	0.00452769256906871	0.00134164078649987
0.022454398232863	0.00909395403551173	0.407414040013351	0.0815119623122889	0.419171563921027	0.00194935886896179	0.000836660026534076
0.0814094589098834	0.114281669571283	0.322899829668583	0.187433988379909	0.294595824817664	0.00296647939483827	0.000447213595499958
0.128482294500059	0.112930509606572	0.0882779700718135	0.167929449472092	0.195214497412462	0.0103826778819339	0.000894427190999916
0.0621707326641725	0.107109756791807	0.222427516283395	0.275360309412958	0.382338854944145	0.00897217922246318	0.00167332005306815
0.428775932160377	0.398975813803293	0.0234200768572607	0.307685391268419	0.500814836042224	0.000894427190999916	0.000547722557505166
